""	"sequence"	"support"
"13320"	"<{959},{959}>"	0.0476190476190476
"13321"	"<{98},{959}>"	0.0297619047619048
"13322"	"<{194},{9531}>"	0.0238095238095238
"13323"	"<{225},{9531}>"	0.0238095238095238
"13324"	"<{74},{9531}>"	0.0238095238095238
"13325"	"<{246},{9509}>"	0.0238095238095238
"13326"	"<{585},{9476}>"	0.0238095238095238
"13327"	"<{173},{947}>"	0.0238095238095238
"13328"	"<{187},{947}>"	0.0238095238095238
"13329"	"<{2118},{947}>"	0.0297619047619048
"13330"	"<{2236},{947}>"	0.0238095238095238
"13331"	"<{3047},{947}>"	0.0297619047619048
"13332"	"<{305},{947}>"	0.0238095238095238
"13333"	"<{3119},{947}>"	0.0357142857142857
"13334"	"<{3205},{947}>"	0.0238095238095238
"13335"	"<{3408},{947}>"	0.0238095238095238
"13336"	"<{3702},{947}>"	0.0238095238095238
"13337"	"<{4349},{947}>"	0.0476190476190476
"13338"	"<{585},{947}>"	0.0357142857142857
"13339"	"<{5943},{947}>"	0.0238095238095238
"13340"	"<{689},{947}>"	0.0238095238095238
"13341"	"<{724},{947}>"	0.0297619047619048
"13342"	"<{74},{947}>"	0.0654761904761905
"13343"	"<{75},{947}>"	0.0238095238095238
"13344"	"<{770},{947}>"	0.0238095238095238
"13345"	"<{947},{947}>"	0.0416666666666667
"13346"	"<{9757},{947}>"	0.0238095238095238
"13347"	"<{9788},{947}>"	0.0238095238095238
"13348"	"<{74},{74},{947}>"	0.0297619047619048
"13349"	"<{3853},{9464}>"	0.0238095238095238
"13350"	"<{5943},{9453}>"	0.0238095238095238
"13351"	"<{74},{9453}>"	0.0238095238095238
"13352"	"<{10608},{9427}>"	0.0357142857142857
"13353"	"<{4729},{9427}>"	0.0357142857142857
"13354"	"<{74},{9421}>"	0.0357142857142857
"13355"	"<{9270},{9421}>"	0.0238095238095238
"13356"	"<{2970},{9405}>"	0.0238095238095238
"13357"	"<{3119},{9405}>"	0.0357142857142857
"13358"	"<{3853},{9405}>"	0.0238095238095238
"13359"	"<{3925},{9405}>"	0.0238095238095238
"13360"	"<{3967},{9405}>"	0.0297619047619048
"13361"	"<{4255},{9405}>"	0.0238095238095238
"13362"	"<{4349},{9405}>"	0.0238095238095238
"13363"	"<{5943},{9405}>"	0.0238095238095238
"13364"	"<{74},{9405}>"	0.0476190476190476
"13365"	"<{9405},{9405}>"	0.0238095238095238
"13366"	"<{9835},{9405}>"	0.0238095238095238
"13367"	"<{74},{9401}>"	0.0357142857142857
"13368"	"<{10840},{939}>"	0.0297619047619048
"13369"	"<{16544},{939}>"	0.0297619047619048
"13370"	"<{187},{939}>"	0.0238095238095238
"13371"	"<{194},{939}>"	0.0238095238095238
"13372"	"<{2030},{939}>"	0.0297619047619048
"13373"	"<{225},{939}>"	0.0416666666666667
"13374"	"<{27255},{939}>"	0.0238095238095238
"13375"	"<{2873},{939}>"	0.0357142857142857
"13376"	"<{3047},{939}>"	0.0297619047619048
"13377"	"<{3119},{939}>"	0.0297619047619048
"13378"	"<{3702},{939}>"	0.0238095238095238
"13379"	"<{3853},{939}>"	0.0238095238095238
"13380"	"<{4180},{939}>"	0.0238095238095238
"13381"	"<{4349},{939}>"	0.0297619047619048
"13382"	"<{5055},{939}>"	0.0238095238095238
"13383"	"<{5932},{939}>"	0.0238095238095238
"13384"	"<{597},{939}>"	0.0238095238095238
"13385"	"<{689},{939}>"	0.0238095238095238
"13386"	"<{712},{939}>"	0.0238095238095238
"13387"	"<{74},{939}>"	0.0416666666666667
"13388"	"<{98},{939}>"	0.0476190476190476
"13389"	"<{225},{98},{939}>"	0.0297619047619048
"13390"	"<{225},{2873},{939}>"	0.0238095238095238
"13391"	"<{1084},{9386}>"	0.0238095238095238
"13392"	"<{10840},{9386}>"	0.0238095238095238
"13393"	"<{1202},{9386}>"	0.0238095238095238
"13394"	"<{2030},{9386}>"	0.0238095238095238
"13395"	"<{2236},{9386}>"	0.0238095238095238
"13396"	"<{225},{9386}>"	0.0238095238095238
"13397"	"<{245},{9386}>"	0.0238095238095238
"13398"	"<{246},{9386}>"	0.0238095238095238
"13399"	"<{3047},{9386}>"	0.0238095238095238
"13400"	"<{305},{9386}>"	0.0238095238095238
"13401"	"<{3119},{9386}>"	0.0238095238095238
"13402"	"<{3442},{9386}>"	0.0297619047619048
"13403"	"<{397},{9386}>"	0.0297619047619048
"13404"	"<{4349},{9386}>"	0.0297619047619048
"13405"	"<{4584},{9386}>"	0.0238095238095238
"13406"	"<{5069},{9386}>"	0.0238095238095238
"13407"	"<{5175},{9386}>"	0.0238095238095238
"13408"	"<{74},{9386}>"	0.0357142857142857
"13409"	"<{9386},{9386}>"	0.0297619047619048
"13410"	"<{13747},{934}>"	0.0357142857142857
"13411"	"<{2058},{934}>"	0.0238095238095238
"13412"	"<{2236},{934}>"	0.0357142857142857
"13413"	"<{2606},{934}>"	0.0416666666666667
"13414"	"<{3030},{934}>"	0.0238095238095238
"13415"	"<{3047},{934}>"	0.0238095238095238
"13416"	"<{3119},{934}>"	0.0476190476190476
"13417"	"<{3205},{934}>"	0.0297619047619048
"13418"	"<{3771},{934}>"	0.0238095238095238
"13419"	"<{4349},{934}>"	0.0238095238095238
"13420"	"<{4663},{934}>"	0.0238095238095238
"13421"	"<{4801},{934}>"	0.0238095238095238
"13422"	"<{585},{934}>"	0.0238095238095238
"13423"	"<{5932},{934}>"	0.0238095238095238
"13424"	"<{7113},{934}>"	0.0238095238095238
"13425"	"<{74},{934}>"	0.0595238095238095
"13426"	"<{934},{934}>"	0.0297619047619048
"13427"	"<{98},{934}>"	0.0297619047619048
"13428"	"<{74},{74},{934}>"	0.0238095238095238
"13429"	"<{5918},{3119},{934}>"	0.0238095238095238
"13430"	"<{3119},{9289}>"	0.0297619047619048
"13431"	"<{4255},{9289}>"	0.0238095238095238
"13432"	"<{74},{9289}>"	0.0238095238095238
"13433"	"<{2030},{9280}>"	0.0238095238095238
"13434"	"<{1542},{9264}>"	0.0238095238095238
"13435"	"<{1912},{9264}>"	0.0297619047619048
"13436"	"<{2030},{9264}>"	0.0238095238095238
"13437"	"<{3047},{9264}>"	0.0357142857142857
"13438"	"<{305},{9264}>"	0.0297619047619048
"13439"	"<{5538},{9264}>"	0.0238095238095238
"13440"	"<{9264},{9264}>"	0.0238095238095238
"13441"	"<{74},{9251}>"	0.0297619047619048
"13442"	"<{3047},{92486}>"	0.0357142857142857
"13443"	"<{3702},{92486}>"	0.0297619047619048
"13444"	"<{3771},{92486}>"	0.0238095238095238
"13445"	"<{3047},{3047},{92486}>"	0.0238095238095238
"13446"	"<{74},{9221}>"	0.0238095238095238
"13447"	"<{1084},{9207}>"	0.0238095238095238
"13448"	"<{724},{9207}>"	0.0238095238095238
"13449"	"<{9207},{9207}>"	0.0238095238095238
"13450"	"<{74},{9189}>"	0.0297619047619048
"13451"	"<{33040},{915}>"	0.0297619047619048
"13452"	"<{55296},{915}>"	0.0238095238095238
"13453"	"<{58798},{915}>"	0.0238095238095238
"13454"	"<{33040},{58798},{915}>"	0.0238095238095238
"13455"	"<{57238},{33040},{58798},{915}>"	0.0238095238095238
"13456"	"<{760},{57238},{33040},{58798},{915}>"	0.0238095238095238
"13457"	"<{759},{760},{57238},{33040},{58798},{915}>"	0.0238095238095238
"13458"	"<{55296},{58798},{915}>"	0.0238095238095238
"13459"	"<{33040},{55296},{58798},{915}>"	0.0238095238095238
"13460"	"<{57238},{33040},{55296},{58798},{915}>"	0.0238095238095238
"13461"	"<{760},{57238},{33040},{55296},{58798},{915}>"	0.0238095238095238
"13462"	"<{759},{760},{57238},{33040},{55296},{58798},{915}>"	0.0238095238095238
"13463"	"<{57238},{55296},{58798},{915}>"	0.0238095238095238
"13464"	"<{760},{57238},{55296},{58798},{915}>"	0.0238095238095238
"13465"	"<{759},{760},{57238},{55296},{58798},{915}>"	0.0238095238095238
"13466"	"<{33040},{55296},{915}>"	0.0238095238095238
"13467"	"<{57238},{33040},{55296},{915}>"	0.0238095238095238
"13468"	"<{760},{57238},{33040},{55296},{915}>"	0.0238095238095238
"13469"	"<{759},{760},{57238},{33040},{55296},{915}>"	0.0238095238095238
"13470"	"<{57238},{55296},{915}>"	0.0238095238095238
"13471"	"<{760},{57238},{55296},{915}>"	0.0238095238095238
"13472"	"<{759},{760},{57238},{55296},{915}>"	0.0238095238095238
"13473"	"<{33153},{33040},{915}>"	0.0238095238095238
"13474"	"<{55068},{33040},{915}>"	0.0238095238095238
"13475"	"<{57238},{33040},{915}>"	0.0238095238095238
"13476"	"<{760},{57238},{33040},{915}>"	0.0238095238095238
"13477"	"<{759},{760},{57238},{33040},{915}>"	0.0238095238095238
"13478"	"<{3324},{9147}>"	0.0238095238095238
"13479"	"<{2030},{9130}>"	0.0238095238095238
"13480"	"<{3119},{9123}>"	0.0238095238095238
"13481"	"<{3127},{9123}>"	0.0238095238095238
"13482"	"<{1032},{9079}>"	0.0297619047619048
"13483"	"<{231},{9079}>"	0.0238095238095238
"13484"	"<{3119},{9079}>"	0.0238095238095238
"13485"	"<{3205},{9079}>"	0.0297619047619048
"13486"	"<{3273},{9079}>"	0.0238095238095238
"13487"	"<{3647},{9079}>"	0.0238095238095238
"13488"	"<{4255},{9079}>"	0.0238095238095238
"13489"	"<{4349},{9079}>"	0.0297619047619048
"13490"	"<{585},{9079}>"	0.0238095238095238
"13491"	"<{74},{9079}>"	0.0357142857142857
"13492"	"<{8218},{9079}>"	0.0238095238095238
"13493"	"<{9079},{9079}>"	0.0297619047619048
"13494"	"<{1148},{9077}>"	0.0238095238095238
"13495"	"<{225},{9077}>"	0.0297619047619048
"13496"	"<{246},{9077}>"	0.0238095238095238
"13497"	"<{305},{9077}>"	0.0238095238095238
"13498"	"<{3273},{9077}>"	0.0238095238095238
"13499"	"<{4653},{9077}>"	0.0238095238095238
"13500"	"<{585},{9077}>"	0.0238095238095238
"13501"	"<{74},{9077}>"	0.0297619047619048
"13502"	"<{1222},{907}>"	0.0297619047619048
"13503"	"<{13963},{907}>"	0.0238095238095238
"13504"	"<{194},{907}>"	0.0297619047619048
"13505"	"<{2030},{907}>"	0.0357142857142857
"13506"	"<{2236},{907}>"	0.0357142857142857
"13507"	"<{2977},{907}>"	0.0238095238095238
"13508"	"<{3030},{907}>"	0.0238095238095238
"13509"	"<{3047},{907}>"	0.0297619047619048
"13510"	"<{3119},{907}>"	0.0416666666666667
"13511"	"<{34194},{907}>"	0.0238095238095238
"13512"	"<{3442},{907}>"	0.0297619047619048
"13513"	"<{3771},{907}>"	0.0297619047619048
"13514"	"<{3967},{907}>"	0.0238095238095238
"13515"	"<{4255},{907}>"	0.0238095238095238
"13516"	"<{689},{907}>"	0.0238095238095238
"13517"	"<{724},{907}>"	0.0238095238095238
"13518"	"<{74},{907}>"	0.0416666666666667
"13519"	"<{907},{907}>"	0.0357142857142857
"13520"	"<{2030},{2030},{907}>"	0.0238095238095238
"13521"	"<{74},{8970}>"	0.0238095238095238
"13522"	"<{3986},{8950}>"	0.0238095238095238
"13523"	"<{8202},{8950}>"	0.0238095238095238
"13524"	"<{305},{8946}>"	0.0238095238095238
"13525"	"<{3119},{8946}>"	0.0238095238095238
"13526"	"<{74},{8946}>"	0.0238095238095238
"13527"	"<{8946},{8946}>"	0.0297619047619048
"13528"	"<{1344},{8922}>"	0.0238095238095238
"13529"	"<{194},{8922}>"	0.0238095238095238
"13530"	"<{2030},{8922}>"	0.0238095238095238
"13531"	"<{225},{8922}>"	0.0238095238095238
"13532"	"<{246},{8922}>"	0.0238095238095238
"13533"	"<{2606},{8922}>"	0.0238095238095238
"13534"	"<{2873},{8922}>"	0.0297619047619048
"13535"	"<{4349},{8922}>"	0.0238095238095238
"13536"	"<{570},{8922}>"	0.0357142857142857
"13537"	"<{585},{8922}>"	0.0357142857142857
"13538"	"<{6190},{8922}>"	0.0238095238095238
"13539"	"<{689},{8922}>"	0.0238095238095238
"13540"	"<{7},{8922}>"	0.0238095238095238
"13541"	"<{74},{8922}>"	0.0238095238095238
"13542"	"<{98},{8922}>"	0.0357142857142857
"13543"	"<{74},{8920}>"	0.0238095238095238
"13544"	"<{8920},{8920}>"	0.0297619047619048
"13545"	"<{15577},{8883}>"	0.0238095238095238
"13546"	"<{15826},{8883}>"	0.0357142857142857
"13547"	"<{16544},{8883}>"	0.0238095238095238
"13548"	"<{187},{8883}>"	0.0297619047619048
"13549"	"<{194},{8883}>"	0.0238095238095238
"13550"	"<{2030},{8883}>"	0.0297619047619048
"13551"	"<{245},{8883}>"	0.0238095238095238
"13552"	"<{246},{8883}>"	0.0238095238095238
"13553"	"<{2606},{8883}>"	0.0238095238095238
"13554"	"<{27255},{8883}>"	0.0297619047619048
"13555"	"<{2873},{8883}>"	0.0238095238095238
"13556"	"<{3047},{8883}>"	0.0297619047619048
"13557"	"<{3119},{8883}>"	0.0297619047619048
"13558"	"<{3205},{8883}>"	0.0297619047619048
"13559"	"<{3967},{8883}>"	0.0297619047619048
"13560"	"<{4972},{8883}>"	0.0238095238095238
"13561"	"<{6190},{8883}>"	0.0238095238095238
"13562"	"<{74},{8883}>"	0.0357142857142857
"13563"	"<{807},{8883}>"	0.0238095238095238
"13564"	"<{8157},{8883}>"	0.0297619047619048
"13565"	"<{8883},{8883}>"	0.0297619047619048
"13566"	"<{98},{8883}>"	0.0238095238095238
"13567"	"<{74},{8880}>"	0.0238095238095238
"13568"	"<{225},{887}>"	0.0238095238095238
"13569"	"<{1813},{8856}>"	0.0297619047619048
"13570"	"<{173},{8817}>"	0.0238095238095238
"13571"	"<{246},{8817}>"	0.0238095238095238
"13572"	"<{2873},{8817}>"	0.0238095238095238
"13573"	"<{74},{8817}>"	0.0357142857142857
"13574"	"<{1148},{8814}>"	0.0238095238095238
"13575"	"<{3119},{8814}>"	0.0297619047619048
"13576"	"<{4349},{8814}>"	0.0238095238095238
"13577"	"<{74},{8814}>"	0.0238095238095238
"13578"	"<{12522},{8788}>"	0.0238095238095238
"13579"	"<{3119},{8788}>"	0.0297619047619048
"13580"	"<{4349},{8788}>"	0.0297619047619048
"13581"	"<{6296},{8788}>"	0.0238095238095238
"13582"	"<{74},{8788}>"	0.0476190476190476
"13583"	"<{1148},{4349},{8788}>"	0.0238095238095238
"13584"	"<{74},{8750}>"	0.0297619047619048
"13585"	"<{13926},{875}>"	0.0238095238095238
"13586"	"<{225},{875}>"	0.0238095238095238
"13587"	"<{28228},{875}>"	0.0297619047619048
"13588"	"<{3119},{875}>"	0.0238095238095238
"13589"	"<{5684},{875}>"	0.0238095238095238
"13590"	"<{6262},{875}>"	0.0297619047619048
"13591"	"<{875},{875}>"	0.0238095238095238
"13592"	"<{98},{875}>"	0.0297619047619048
"13593"	"<{3119},{8739}>"	0.0297619047619048
"13594"	"<{1032},{8703}>"	0.0238095238095238
"13595"	"<{1084},{8703}>"	0.0595238095238095
"13596"	"<{187},{8703}>"	0.0297619047619048
"13597"	"<{2236},{8703}>"	0.0238095238095238
"13598"	"<{246},{8703}>"	0.0297619047619048
"13599"	"<{2873},{8703}>"	0.0238095238095238
"13600"	"<{3075},{8703}>"	0.0238095238095238
"13601"	"<{3119},{8703}>"	0.0714285714285714
"13602"	"<{3205},{8703}>"	0.0238095238095238
"13603"	"<{3442},{8703}>"	0.0238095238095238
"13604"	"<{3545},{8703}>"	0.0238095238095238
"13605"	"<{3953},{8703}>"	0.0238095238095238
"13606"	"<{4180},{8703}>"	0.0238095238095238
"13607"	"<{4223},{8703}>"	0.0238095238095238
"13608"	"<{4349},{8703}>"	0.0297619047619048
"13609"	"<{4787},{8703}>"	0.0238095238095238
"13610"	"<{5801},{8703}>"	0.0238095238095238
"13611"	"<{5922},{8703}>"	0.0238095238095238
"13612"	"<{6294},{8703}>"	0.0238095238095238
"13613"	"<{724},{8703}>"	0.0238095238095238
"13614"	"<{74},{8703}>"	0.0357142857142857
"13615"	"<{7752},{8703}>"	0.0238095238095238
"13616"	"<{815},{8703}>"	0.0297619047619048
"13617"	"<{8703},{8703}>"	0.0416666666666667
"13618"	"<{1084},{3119},{8703}>"	0.0238095238095238
"13619"	"<{4787},{1084},{8703}>"	0.0238095238095238
"13620"	"<{225},{8693}>"	0.0357142857142857
"13621"	"<{585},{8693}>"	0.0238095238095238
"13622"	"<{98},{8693}>"	0.0297619047619048
"13623"	"<{4349},{8651}>"	0.0238095238095238
"13624"	"<{1148},{865}>"	0.0297619047619048
"13625"	"<{1240},{865}>"	0.0238095238095238
"13626"	"<{13926},{865}>"	0.0238095238095238
"13627"	"<{14119},{865}>"	0.0238095238095238
"13628"	"<{1425},{865}>"	0.0238095238095238
"13629"	"<{1668},{865}>"	0.0297619047619048
"13630"	"<{1813},{865}>"	0.0297619047619048
"13631"	"<{194},{865}>"	0.0238095238095238
"13632"	"<{2030},{865}>"	0.0238095238095238
"13633"	"<{3047},{865}>"	0.0357142857142857
"13634"	"<{351},{865}>"	0.0238095238095238
"13635"	"<{3702},{865}>"	0.0238095238095238
"13636"	"<{397},{865}>"	0.0297619047619048
"13637"	"<{4349},{865}>"	0.0238095238095238
"13638"	"<{457},{865}>"	0.0238095238095238
"13639"	"<{5943},{865}>"	0.0238095238095238
"13640"	"<{597},{865}>"	0.0238095238095238
"13641"	"<{669},{865}>"	0.0238095238095238
"13642"	"<{74},{865}>"	0.0297619047619048
"13643"	"<{8157},{865}>"	0.0238095238095238
"13644"	"<{8559},{865}>"	0.0238095238095238
"13645"	"<{8693},{865}>"	0.0238095238095238
"13646"	"<{98},{865}>"	0.0238095238095238
"13647"	"<{74},{86304}>"	0.0238095238095238
"13648"	"<{2154},{8617}>"	0.0238095238095238
"13649"	"<{8617},{8617}>"	0.0238095238095238
"13650"	"<{2236},{85755}>"	0.0297619047619048
"13651"	"<{225},{85755}>"	0.0297619047619048
"13652"	"<{10343},{8559}>"	0.0297619047619048
"13653"	"<{1148},{8559}>"	0.0238095238095238
"13654"	"<{2030},{8559}>"	0.0357142857142857
"13655"	"<{225},{8559}>"	0.0238095238095238
"13656"	"<{246},{8559}>"	0.0238095238095238
"13657"	"<{2560},{8559}>"	0.0238095238095238
"13658"	"<{27255},{8559}>"	0.0238095238095238
"13659"	"<{2873},{8559}>"	0.0357142857142857
"13660"	"<{3047},{8559}>"	0.0238095238095238
"13661"	"<{3119},{8559}>"	0.0238095238095238
"13662"	"<{3408},{8559}>"	0.0238095238095238
"13663"	"<{3925},{8559}>"	0.0238095238095238
"13664"	"<{720},{8559}>"	0.0238095238095238
"13665"	"<{74},{8559}>"	0.0357142857142857
"13666"	"<{781},{8559}>"	0.0238095238095238
"13667"	"<{98},{8559}>"	0.0297619047619048
"13668"	"<{3119},{3119},{8559}>"	0.0238095238095238
"13669"	"<{2606},{8552}>"	0.0238095238095238
"13670"	"<{3047},{8552}>"	0.0238095238095238
"13671"	"<{74},{8552}>"	0.0238095238095238
"13672"	"<{245},{8551}>"	0.0238095238095238
"13673"	"<{3205},{8551}>"	0.0238095238095238
"13674"	"<{585},{8551}>"	0.0238095238095238
"13675"	"<{6433},{8551}>"	0.0238095238095238
"13676"	"<{74},{8551}>"	0.0238095238095238
"13677"	"<{74},{8511}>"	0.0238095238095238
"13678"	"<{1084},{8493}>"	0.0297619047619048
"13679"	"<{113024},{8493}>"	0.0238095238095238
"13680"	"<{14868},{8493}>"	0.0238095238095238
"13681"	"<{1794},{8493}>"	0.0238095238095238
"13682"	"<{250546},{8493}>"	0.0238095238095238
"13683"	"<{2873},{8493}>"	0.0238095238095238
"13684"	"<{3671},{8493}>"	0.0238095238095238
"13685"	"<{5599},{8493}>"	0.0297619047619048
"13686"	"<{5943},{8493}>"	0.0238095238095238
"13687"	"<{70},{8493}>"	0.0297619047619048
"13688"	"<{770},{8493}>"	0.0238095238095238
"13689"	"<{8493},{8493}>"	0.0416666666666667
"13690"	"<{8493},{8493},{8493}>"	0.0238095238095238
"13691"	"<{8493},{5599},{8493}>"	0.0238095238095238
"13692"	"<{246},{8464}>"	0.0238095238095238
"13693"	"<{3030},{8464}>"	0.0238095238095238
"13694"	"<{3967},{8464}>"	0.0238095238095238
"13695"	"<{74},{8464}>"	0.0416666666666667
"13696"	"<{74},{74},{8464}>"	0.0297619047619048
"13697"	"<{98},{84621}>"	0.0238095238095238
"13698"	"<{74},{8424}>"	0.0238095238095238
"13699"	"<{225},{8398}>"	0.0238095238095238
"13700"	"<{3030},{8364}>"	0.0238095238095238
"13701"	"<{3119},{8364}>"	0.0297619047619048
"13702"	"<{3442},{8364}>"	0.0238095238095238
"13703"	"<{4349},{8364}>"	0.0238095238095238
"13704"	"<{45214},{8364}>"	0.0238095238095238
"13705"	"<{74},{8364}>"	0.0416666666666667
"13706"	"<{907},{8364}>"	0.0238095238095238
"13707"	"<{3119},{3119},{8364}>"	0.0238095238095238
"13708"	"<{2236},{8338}>"	0.0238095238095238
"13709"	"<{3119},{8338}>"	0.0238095238095238
"13710"	"<{4349},{8338}>"	0.0238095238095238
"13711"	"<{74},{8338}>"	0.0416666666666667
"13712"	"<{194},{8333}>"	0.0238095238095238
"13713"	"<{3119},{8333}>"	0.0297619047619048
"13714"	"<{724},{8333}>"	0.0297619047619048
"13715"	"<{7113},{8308}>"	0.0238095238095238
"13716"	"<{4663},{8279}>"	0.0238095238095238
"13717"	"<{3119},{8258}>"	0.0238095238095238
"13718"	"<{74},{8258}>"	0.0297619047619048
"13719"	"<{10529},{8218}>"	0.0238095238095238
"13720"	"<{74},{8218}>"	0.0357142857142857
"13721"	"<{6326},{8202}>"	0.0238095238095238
"13722"	"<{7923},{8202}>"	0.0297619047619048
"13723"	"<{225},{82}>"	0.0238095238095238
"13724"	"<{246},{82}>"	0.0238095238095238
"13725"	"<{2873},{82}>"	0.0238095238095238
"13726"	"<{3047},{82}>"	0.0297619047619048
"13727"	"<{331},{82}>"	0.0238095238095238
"13728"	"<{98},{82}>"	0.0238095238095238
"13729"	"<{11361},{8195}>"	0.0238095238095238
"13730"	"<{1222},{8195}>"	0.0238095238095238
"13731"	"<{231},{8195}>"	0.0238095238095238
"13732"	"<{25350},{8195}>"	0.0238095238095238
"13733"	"<{2606},{8195}>"	0.0416666666666667
"13734"	"<{2873},{8195}>"	0.0297619047619048
"13735"	"<{3119},{8195}>"	0.0297619047619048
"13736"	"<{3377},{8195}>"	0.0238095238095238
"13737"	"<{3462},{8195}>"	0.0238095238095238
"13738"	"<{3482},{8195}>"	0.0238095238095238
"13739"	"<{3545},{8195}>"	0.0238095238095238
"13740"	"<{3771},{8195}>"	0.0238095238095238
"13741"	"<{3925},{8195}>"	0.0357142857142857
"13742"	"<{4255},{8195}>"	0.0238095238095238
"13743"	"<{5932},{8195}>"	0.0238095238095238
"13744"	"<{689},{8195}>"	0.0238095238095238
"13745"	"<{74},{8195}>"	0.0357142857142857
"13746"	"<{8195},{8195}>"	0.0416666666666667
"13747"	"<{8493},{8195}>"	0.0238095238095238
"13748"	"<{98},{8195}>"	0.0297619047619048
"13749"	"<{10343},{8157}>"	0.0238095238095238
"13750"	"<{17536},{8157}>"	0.0238095238095238
"13751"	"<{187},{8157}>"	0.0297619047619048
"13752"	"<{2236},{8157}>"	0.0238095238095238
"13753"	"<{245},{8157}>"	0.0238095238095238
"13754"	"<{246},{8157}>"	0.0297619047619048
"13755"	"<{2606},{8157}>"	0.0238095238095238
"13756"	"<{3047},{8157}>"	0.0238095238095238
"13757"	"<{3205},{8157}>"	0.0238095238095238
"13758"	"<{3442},{8157}>"	0.0297619047619048
"13759"	"<{3925},{8157}>"	0.0238095238095238
"13760"	"<{4349},{8157}>"	0.0297619047619048
"13761"	"<{4653},{8157}>"	0.0238095238095238
"13762"	"<{4927},{8157}>"	0.0238095238095238
"13763"	"<{74},{8157}>"	0.0238095238095238
"13764"	"<{8157},{8157}>"	0.0238095238095238
"13765"	"<{98},{8157}>"	0.0238095238095238
"13766"	"<{1032},{815}>"	0.0416666666666667
"13767"	"<{1084},{815}>"	0.0238095238095238
"13768"	"<{13747},{815}>"	0.0238095238095238
"13769"	"<{149},{815}>"	0.0238095238095238
"13770"	"<{150},{815}>"	0.0297619047619048
"13771"	"<{22218},{815}>"	0.0238095238095238
"13772"	"<{2236},{815}>"	0.0297619047619048
"13773"	"<{231},{815}>"	0.0238095238095238
"13774"	"<{2606},{815}>"	0.0357142857142857
"13775"	"<{3119},{815}>"	0.0535714285714286
"13776"	"<{3123},{815}>"	0.0238095238095238
"13777"	"<{3702},{815}>"	0.0238095238095238
"13778"	"<{3853},{815}>"	0.0238095238095238
"13779"	"<{4180},{815}>"	0.0297619047619048
"13780"	"<{4349},{815}>"	0.0357142857142857
"13781"	"<{5289},{815}>"	0.0238095238095238
"13782"	"<{5757},{815}>"	0.0238095238095238
"13783"	"<{585},{815}>"	0.0297619047619048
"13784"	"<{5943},{815}>"	0.0297619047619048
"13785"	"<{726},{815}>"	0.0238095238095238
"13786"	"<{74},{815}>"	0.0357142857142857
"13787"	"<{815},{815}>"	0.0238095238095238
"13788"	"<{3119},{8123}>"	0.0238095238095238
"13789"	"<{3853},{8123}>"	0.0238095238095238
"13790"	"<{2606},{8115}>"	0.0238095238095238
"13791"	"<{26122},{8101}>"	0.0238095238095238
"13792"	"<{1344},{81}>"	0.0297619047619048
"13793"	"<{13926},{81}>"	0.0238095238095238
"13794"	"<{1433},{81}>"	0.0297619047619048
"13795"	"<{14374},{81}>"	0.0238095238095238
"13796"	"<{1668},{81}>"	0.0238095238095238
"13797"	"<{225},{81}>"	0.0297619047619048
"13798"	"<{244},{81}>"	0.0238095238095238
"13799"	"<{246},{81}>"	0.0238095238095238
"13800"	"<{3047},{81}>"	0.0357142857142857
"13801"	"<{3702},{81}>"	0.0238095238095238
"13802"	"<{3746},{81}>"	0.0238095238095238
"13803"	"<{397},{81}>"	0.0297619047619048
"13804"	"<{4121},{81}>"	0.0297619047619048
"13805"	"<{4223},{81}>"	0.0297619047619048
"13806"	"<{5214},{81}>"	0.0238095238095238
"13807"	"<{57115},{81}>"	0.0297619047619048
"13808"	"<{607},{81}>"	0.0238095238095238
"13809"	"<{609},{81}>"	0.0238095238095238
"13810"	"<{6294},{81}>"	0.0238095238095238
"13811"	"<{6349},{81}>"	0.0238095238095238
"13812"	"<{7486},{81}>"	0.0238095238095238
"13813"	"<{98},{81}>"	0.0357142857142857
"13814"	"<{225},{809}>"	0.0238095238095238
"13815"	"<{246},{809}>"	0.0297619047619048
"13816"	"<{2606},{809}>"	0.0238095238095238
"13817"	"<{3047},{809}>"	0.0238095238095238
"13818"	"<{3702},{809}>"	0.0238095238095238
"13819"	"<{3771},{809}>"	0.0238095238095238
"13820"	"<{4349},{809}>"	0.0297619047619048
"13821"	"<{809},{809}>"	0.0357142857142857
"13822"	"<{8883},{809}>"	0.0238095238095238
"13823"	"<{3205},{8085}>"	0.0238095238095238
"13824"	"<{3967},{8085}>"	0.0238095238095238
"13825"	"<{5932},{8085}>"	0.0238095238095238
"13826"	"<{724},{8085}>"	0.0238095238095238
"13827"	"<{74},{8085}>"	0.0416666666666667
"13828"	"<{9079},{8085}>"	0.0238095238095238
"13829"	"<{10840},{807}>"	0.0238095238095238
"13830"	"<{187},{807}>"	0.0238095238095238
"13831"	"<{2030},{807}>"	0.0297619047619048
"13832"	"<{225},{807}>"	0.0238095238095238
"13833"	"<{246},{807}>"	0.0297619047619048
"13834"	"<{2560},{807}>"	0.0238095238095238
"13835"	"<{2606},{807}>"	0.0238095238095238
"13836"	"<{3047},{807}>"	0.0476190476190476
"13837"	"<{305},{807}>"	0.0297619047619048
"13838"	"<{3119},{807}>"	0.0238095238095238
"13839"	"<{3205},{807}>"	0.0297619047619048
"13840"	"<{3702},{807}>"	0.0238095238095238
"13841"	"<{3853},{807}>"	0.0238095238095238
